,won
18582,0
66302,0
30540,0
10250,0
13130,0
41160,1
26209,0
69899,0
48520,0
9909,0
2183,0
11232,0
33261,0
63153,0
13784,0
58145,0
52762,0
7720,0
13786,0
52019,0
25706,1
14370,1
21213,0
35066,0
48852,0
23851,0
62146,0
72579,0
36163,0
45314,0
68330,0
30991,0
18598,0
48904,0
23113,0
58926,0
59991,1
53713,0
52243,0
16309,0
18071,1
19606,0
68773,0
23108,0
19280,0
53008,0
37833,0
67924,0
8948,0
57,0
27118,0
23934,0
27716,0
70069,0
52200,0
51219,0
29690,0
69514,0
8393,0
44013,0
55861,0
16146,0
46939,0
45091,0
18284,1
67373,0
16724,0
13362,0
71545,0
7552,0
53264,0
37544,0
65816,0
58484,0
61857,0
69576,0
59904,0
12544,0
42003,0
15589,0
20883,0
39583,0
60412,0
46633,0
38748,0
21417,0
11261,0
15730,0
61299,0
17862,0
52321,0
57133,0
43182,0
16584,0
58205,0
65322,0
25586,0
34552,0
31461,0
18311,0
76566,0
73885,0
2695,0
31593,0
13036,0
61995,0
39496,0
30810,0
2193,0
54735,0
42800,0
33714,0
19950,0
190,0
35279,0
11193,0
43287,0
25980,0
70062,0
45390,0
68041,0
69840,0
50832,0
65376,0
33521,0
33467,0
73674,1
62790,0
73575,0
40379,0
25784,1
6321,0
1587,0
27710,0
37549,0
6301,0
16534,0
31827,0
2370,1
58166,1
36172,0
11067,0
58254,0
22161,0
49159,0
48847,0
12505,0
13405,0
72708,0
17252,0
45042,0
63059,0
9889,0
71694,0
9197,0
52280,0
22905,0
35799,0
6435,0
4684,0
76014,0
68669,0
21819,0
71080,0
37627,0
46683,0
57941,0
70652,0
45028,0
70314,0
54762,0
12972,0
46938,0
56112,0
10852,0
47774,0
71743,0
66474,0
42826,0
47329,0
3082,0
25139,0
39466,0
21957,0
64390,1
39716,0
21947,0
65611,1
41342,0
47626,0
10251,0
16365,0
12058,0
28537,0
67294,0
72106,0
63953,0
66619,0
60759,0
14318,0
2901,0
36513,0
60942,0
47813,0
46038,1
13489,1
24810,0
60748,0
69648,0
39752,0
55032,0
38259,0
40039,0
22572,0
23984,0
16946,0
18851,0
65632,0
23943,0
14669,0
17561,0
20731,0
71113,0
3121,0
28513,0
26657,1
48895,0
67971,0
72296,0
54261,0
42111,0
18343,0
35465,1
50916,0
27059,0
53166,1
407,0
50071,0
45980,0
61759,0
42988,0
12158,0
33525,0
30691,0
12877,0
32450,1
62532,0
20425,0
49293,1
30385,0
20064,0
57907,0
35530,0
50507,0
22465,0
24222,0
793,0
22637,0
39335,1
68247,1
69232,0
30054,1
20071,0
22376,1
394,0
70390,0
41426,0
66193,0
39976,0
33538,1
22059,0
6255,0
18697,0
4103,0
24821,0
12989,1
39,0
50464,0
31525,0
19431,0
8907,0
40069,0
26327,0
44803,0
37953,0
7738,0
55365,1
19037,0
63914,0
6438,0
57175,0
33577,0
9034,0
55436,0
19047,0
33908,0
6284,1
55587,0
18234,0
11985,0
10178,0
4384,0
39413,0
46727,1
74282,0
21313,0
13528,0
955,0
35703,1
52730,0
37602,1
8373,0
1796,0
10054,0
55793,0
54421,0
41638,0
46104,0
28553,0
17932,0
25253,0
3849,0
68380,0
45246,0
74179,0
53003,0
69223,0
76188,0
31865,1
68510,0
32075,1
18517,0
61847,0
33131,0
22458,0
33182,0
63016,0
21854,0
23382,0
36694,0
14345,0
51187,0
62108,0
58988,0
57085,0
38186,0
49001,0
26746,0
1952,0
71853,0
28408,0
52899,0
73184,0
55193,0
35345,0
62862,0
44146,0
70120,0
34467,0
49390,0
34244,0
10547,0
5077,1
49218,0
70503,0
64119,0
41286,0
34038,0
34,0
19895,0
1762,0
38129,0
63297,0
58512,0
48571,0
49172,0
33685,0
42185,0
73881,0
60219,0
36863,0
17241,0
22823,0
19152,0
43593,0
2268,0
6720,0
15982,0
71566,0
52249,0
9572,0
16658,1
54107,0
3878,0
42834,0
7985,0
65609,0
9457,0
23682,0
25475,1
47326,0
24917,0
44299,0
43880,0
11612,0
55917,0
38340,1
21419,1
4441,0
25991,0
71174,1
45810,0
5982,0
17959,0
56684,0
16471,0
48868,0
26997,0
69815,0
12638,0
17123,0
22385,1
17496,0
5789,0
75425,0
76084,0
44083,0
7909,0
6565,0
65940,0
53108,0
27171,0
57745,1
20626,0
28066,0
20045,0
26836,0
14706,0
22954,1
59925,0
48432,0
31583,0
55584,1
41131,0
16232,0
56454,0
1749,0
52555,0
56228,0
36418,0
30642,0
72968,0
63152,1
15331,0
7153,1
63294,0
65203,0
6039,0
33541,0
15958,0
52397,0
70350,0
341,0
74361,0
30878,0
10731,0
34314,0
6979,1
2689,0
47106,0
5658,0
2454,0
5465,1
41559,0
57860,0
21282,0
23124,0
43277,0
112,0
64687,1
10654,0
25196,0
72843,0
51222,0
70114,0
20081,0
11341,0
75823,0
9050,0
27040,0
50173,0
68354,0
64436,0
13203,0
70086,0
40371,0
5233,0
46362,0
28511,1
56896,0
6067,0
53469,0
54691,0
47168,1
15717,0
34355,0
46396,0
14332,0
69617,0
42769,0
64255,0
5756,0
22127,0
38410,0
76214,0
74562,0
6097,0
50758,0
8003,0
8898,0
55212,0
48521,0
33128,0
33936,0
34532,0
32445,0
44152,0
2491,0
32717,0
22357,0
34522,0
55836,0
805,0
5301,0
17680,1
61928,0
62296,0
58283,0
75644,0
56710,0
60104,0
26531,0
64116,0
34827,0
15150,1
65927,0
17831,1
21035,0
60518,0
63933,0
19409,0
45135,0
48434,1
23650,0
3441,0
63612,0
20493,0
58925,0
17870,0
66568,0
48107,0
333,0
8677,0
51264,1
28673,0
71438,0
58679,1
47814,0
21761,0
10429,0
4705,0
53056,0
31261,1
57885,0
36587,1
59905,0
69307,0
27785,0
56693,0
8847,0
31964,0
44306,0
32356,0
43045,0
72687,0
45643,0
36427,0
69466,0
16106,0
44501,0
21428,0
60113,0
27841,0
65825,0
8317,1
70088,0
46798,0
73924,0
72511,0
40505,0
29991,0
14715,0
114,0
62556,1
10158,0
71173,0
41617,0
41518,0
40481,0
46642,0
56893,0
52064,1
24630,0
65804,1
55429,0
5875,0
8023,0
29019,0
18993,0
64184,0
51338,0
51943,0
61735,0
22967,1
14428,0
10010,0
18479,0
69739,0
62358,0
70433,0
38296,0
38815,0
47082,0
54852,0
69803,0
5655,0
63055,0
27067,0
71445,0
9098,0
38385,0
43396,0
27076,0
11473,0
7981,0
62149,0
25215,0
58694,1
52591,0
30958,0
43578,0
59844,0
49781,0
76564,0
25418,0
35115,1
69203,0
62841,0
43004,0
43074,0
75244,1
2732,0
24767,0
66635,0
14718,0
16697,0
45452,0
35268,0
26701,0
67689,0
62930,0
63588,0
30287,0
18334,0
15093,0
3196,0
6413,0
74188,0
16083,0
28760,0
22987,0
29202,0
29543,0
64839,0
45466,0
10924,0
14784,0
62233,0
49657,0
40409,1
31204,0
61325,0
58004,0
30617,0
59729,1
61631,0
74157,0
56716,0
38030,1
24475,0
9240,0
67890,0
21713,0
36540,0
17342,0
7455,0
69644,0
835,0
12609,0
42671,1
62154,0
40794,0
27737,0
52590,0
35211,0
61794,0
15917,0
60317,0
33036,0
20539,0
71738,0
40374,0
13562,0
42086,0
66625,0
54922,0
60641,0
16509,0
45110,0
55200,0
45168,0
1638,0
58997,0
12631,0
38439,0
39899,0
56820,0
21619,1
24772,0
36028,0
56408,0
66086,0
40208,0
70989,0
36932,0
33838,0
40928,0
45089,0
26126,0
67483,0
21371,0
46728,0
49513,0
42274,0
34032,0
1523,0
30800,0
48959,0
67565,0
61640,0
43170,0
56861,0
74438,0
36647,0
47736,0
66002,0
22597,0
33586,0
72846,0
36865,0
37547,0
40882,0
75892,0
26177,0
29850,0
69915,0
56642,0
8663,0
73121,0
21938,0
38752,0
13282,0
63397,0
15249,0
31760,0
47063,0
74384,1
26779,0
52608,0
34775,0
63404,0
38082,0
34293,0
3146,0
59102,0
31530,0
31755,0
17240,0
19766,0
21557,0
7884,0
68698,0
55697,1
10550,0
27576,0
49843,0
39040,0
69149,0
17164,0
12061,0
38937,0
11863,0
68180,0
75918,0
52463,0
50973,1
10371,0
45925,0
26526,0
59047,0
54924,0
29578,0
70121,0
66311,0
52645,0
57231,1
17474,1
34245,0
8140,1
39060,0
69247,0
35093,0
31409,0
875,0
72981,0
76248,0
41953,0
61078,0
43303,0
33244,0
6642,0
28909,0
28567,0
39579,1
17149,0
60903,0
19432,0
14046,0
34235,1
24496,0
51329,0
21772,1
4086,0
6994,0
21039,0
18016,0
36685,0
4899,0
32015,0
42580,0
48342,0
51912,0
43246,0
44502,1
31208,0
17348,0
9790,1
14081,0
24543,0
57639,0
14809,0
5881,0
66333,0
11010,0
23366,0
7659,0
64869,0
32007,1
34504,0
6476,0
50493,0
58144,0
35001,0
21836,0
6380,0
16820,0
47400,0
47568,0
6136,0
22906,0
55511,0
33420,0
19949,0
69596,0
62203,0
3108,0
3262,0
63224,0
59371,0
68036,0
13708,0
20940,0
7956,0
24116,0
11385,1
7349,1
639,0
70336,0
16525,0
56876,0
59993,0
19129,0
8806,0
62784,0
55985,0
6095,0
568,0
70992,0
39984,1
55571,0
1023,0
16972,0
24058,0
55979,0
1573,0
4606,0
69835,0
49318,0
49654,0
7338,0
22166,0
51568,0
1799,0
68734,0
51846,0
31585,0
31392,0
56760,0
19499,0
33029,0
9801,0
33245,0
3305,0
25730,0
21694,0
41922,0
58645,0
21494,0
23993,0
58876,0
57582,0
20602,0
57637,0
14261,0
18317,0
38300,0
58587,0
28904,0
21553,1
27211,0
33122,0
57627,0
62792,0
69672,0
23399,1
43816,0
16727,0
27184,0
32694,0
16880,0
13963,1
34700,0
46760,0
40175,0
61808,0
16816,0
24624,0
72625,0
21928,0
20351,0
9822,0
73651,0
42449,0
1139,0
45038,0
19500,0
60096,0
70323,1
11162,0
59355,0
13672,0
50760,0
27408,0
70013,0
5253,0
19636,0
59376,0
52769,0
55580,0
8672,1
10045,0
69476,0
59308,0
46103,0
53255,0
41792,0
5557,0
55356,0
56712,0
43742,0
50358,0
47430,0
67770,0
48465,0
75978,0
4341,0
50001,0
2091,0
56865,0
3303,0
56115,0
4075,0
52663,0
36162,0
67690,0
70122,0
13040,0
14022,0
71851,0
27228,0
69305,0
68276,0
43244,0
36881,0
25035,0
45629,0
24216,1
9371,0
51564,0
72899,0
30225,0
37,0
64292,0
35452,0
34926,0
23036,0
56532,0
38583,0
51693,0
9468,0
61291,0
28289,0
58676,0
73187,1
57617,0
8006,0
70357,0
75683,0
8960,0
75358,0
29017,0
39128,0
53641,0
75387,0
69478,0
37364,0
12647,0
5847,0
33179,0
43877,0
62781,1
3603,0
43766,0
13630,0
24736,0
76144,0
41898,0
16079,1
16698,0
48548,0
29756,0
42089,0
19223,0
53170,0
34396,0
21210,0
34148,0
39980,0
40574,0
4665,0
20293,0
31052,0
57102,0
57555,0
72921,0
62626,0
42895,0
4745,0
40335,0
29766,0
16029,0
2573,0
23840,0
7013,0
74888,0
48673,1
5754,0
68654,0
25890,0
68993,0
37345,0
8495,0
33655,0
17222,0
24303,0
36509,0
59171,1
41289,1
28506,0
18879,0
56903,1
42722,0
12353,0
7664,0
56869,0
56072,0
61913,1
16543,0
27367,0
60692,0
39978,0
24530,0
42190,1
49384,0
51190,0
32548,0
30920,0
5618,0
65789,0
73555,0
53509,0
399,0
27477,0
61859,0
2624,0
62733,0
66178,0
70468,1
69004,0
31031,0
29482,0
74976,0
13880,0
30424,0
23073,0
9297,0
68919,0
74033,0
74238,0
66274,0
11141,0
39764,0
6103,0
29397,0
35624,0
65847,0
15334,0
59932,0
19286,0
56232,0
18414,0
43519,1
40180,0
21418,0
17059,0
54463,0
6480,0
17041,0
59579,0
14515,0
56900,0
41421,0
40706,0
17271,0
22228,1
24164,0
39998,0
31435,0
73286,0
32604,0
69054,0
37922,0
49666,0
27729,0
44130,0
56977,0
3304,1
15050,0
75637,0
136,1
71335,0
50886,0
61924,1
6658,0
60520,0
76583,0
3955,0
58940,0
73384,0
35226,0
2215,1
40500,0
54978,0
12085,0
66154,0
60362,0
37083,0
9293,0
28556,0
65537,0
65386,0
9266,0
42735,0
27892,0
27068,0
11541,0
71437,0
38686,0
26991,0
12884,0
10727,0
19358,0
74048,0
66356,0
72506,0
53972,0
11766,0
29070,0
49678,0
74906,0
61428,1
54063,1
58834,1
45968,0
29975,0
71668,0
72797,0
58198,0
58342,0
30900,0
8733,0
35891,0
40890,0
37686,0
59295,0
43477,0
11573,0
47224,0
46044,0
53698,0
12211,0
60757,0
66387,0
6461,0
13493,0
17743,0
5111,0
38811,0
52500,0
4107,0
71367,1
5547,0
58649,0
56288,0
27656,0
48522,1
46335,0
24287,0
10051,0
52065,0
41503,0
8368,0
1041,0
22920,0
33764,0
51880,0
34960,0
35800,0
1388,0
52723,0
40971,0
35072,0
1313,0
48954,0
54841,0
11134,0
58175,0
50210,0
20431,0
32006,0
74585,0
21815,0
19602,1
7798,0
56529,0
60595,0
40009,0
51242,0
65966,0
26477,0
14908,0
53398,0
64477,0
49409,0
46019,0
24420,0
53053,0
31297,0
20809,0
43531,0
17244,0
30215,0
55910,1
62882,0
19350,0
70354,0
58945,0
9473,0
61546,0
27391,0
58580,0
28404,1
48475,0
61301,0
33870,0
20347,0
55137,0
4462,0
70585,0
4388,1
29221,0
4014,0
39115,0
60417,0
6992,0
3204,0
60312,0
57030,0
10565,0
7185,0
7679,0
22303,0
6838,1
30450,0
71446,0
69468,0
33513,0
44532,0
71506,0
51331,1
11090,0
73283,0
49608,0
70963,0
4321,1
8531,0
9465,1
46455,0
58759,0
65794,0
29852,0
18543,1
36231,1
24157,0
43633,0
75642,0
31562,0
23625,0
62629,0
40425,0
31009,0
4961,0
6094,0
58532,0
28354,0
42710,0
1694,0
10561,0
55438,0
37467,0
14844,0
54329,0
33583,0
12230,0
21392,0
55229,1
57736,0
23551,0
25207,0
76383,0
29771,0
3197,0
6806,0
44193,0
9567,0
35678,0
54171,0
61067,0
26483,1
13349,0
44363,0
24061,0
71354,0
12946,0
54113,0
4071,0
25859,0
37439,0
1709,0
27053,0
23837,0
27123,0
18001,0
11682,0
61772,0
18716,0
6106,0
3263,1
44234,0
31002,0
58967,0
56468,0
46830,0
27220,0
44730,0
32244,0
16406,0
17036,0
5876,0
11535,1
56128,0
5592,0
45616,0
15507,0
67331,0
36786,0
26235,0
74041,0
59765,0
71072,0
44014,0
40542,0
8398,0
2710,0
32960,0
17697,0
11267,0
70505,0
2421,0
38192,0
70929,0
15934,0
35222,0
34783,0
31177,0
42965,0
65735,0
53954,0
42944,0
1209,1
45311,0
40549,0
38848,0
73741,0
21305,0
27517,0
11269,0
24873,0
51707,0
36222,0
27288,0
63360,0
60199,0
65686,0
8517,0
10197,1
75172,0
49385,0
12677,0
40383,0
35737,0
69052,0
42505,0
30134,0
51635,0
39409,0
31532,0
20263,0
41207,0
22788,0
25738,1
70588,1
43686,0
15964,0
69876,1
30913,0
74792,0
1201,0
68694,0
69113,0
42262,0
8261,0
52789,0
41950,0
69809,0
22394,0
14680,0
39627,0
36779,0
7507,0
48658,0
27570,0
65642,0
7936,0
14037,0
48281,0
39131,0
19357,1
32377,0
62555,0
47275,0
14470,0
22089,0
24848,0
38394,0
10223,0
48284,0
22075,0
37952,0
70182,0
44951,0
9562,1
36737,0
51390,0
40072,0
27241,0
58014,0
15734,0
76700,1
42730,0
58329,0
1585,0
64270,0
11466,0
53511,0
33885,0
23588,0
51489,0
25648,1
22024,0
55771,0
47728,0
64635,0
75059,0
31708,0
58882,0
13444,0
24603,0
67793,0
71156,0
12826,0
71644,1
19822,0
65016,0
35515,0
17171,0
40530,0
24813,0
6563,1
24235,0
14200,0
3117,0
41116,0
43780,0
3573,0
37192,0
49346,0
13994,0
6917,0
61402,0
67465,0
40202,0
42702,0
61923,0
35825,0
57389,0
36862,0
48519,0
71687,1
48127,0
30814,0
65636,0
22792,0
24219,0
33657,0
41958,0
3618,0
52886,0
51650,0
43984,0
4308,0
25587,0
33676,0
39240,1
68915,1
24066,0
25740,0
43757,0
54532,0
31260,0
4382,0
4743,0
32581,0
26340,1
581,0
33201,0
64488,0
58043,0
1331,0
40548,0
57644,0
61744,0
30335,0
39851,0
28546,0
63784,0
18148,0
52345,0
74111,0
5689,1
8773,0
37840,0
15370,0
3333,0
13227,0
3159,0
35967,0
21832,0
69534,0
51140,0
47341,0
70955,0
59875,1
59196,0
4541,1
40090,0
39886,0
2113,0
48251,0
16131,0
14763,0
47131,0
65372,0
71667,0
24573,0
1481,1
50120,0
32447,0
48502,0
45949,0
56103,0
47673,0
45727,0
43484,0
48292,0
4483,0
17679,0
4717,0
39878,0
53224,0
14247,0
45515,0
24920,0
26230,0
58306,1
69931,0
4515,0
6609,0
44900,0
51364,0
18538,0
8916,0
75977,0
11131,0
15660,0
20760,0
67486,0
3880,0
18522,0
42273,0
25138,0
68140,0
24787,0
48034,0
14128,0
62681,1
33163,0
36001,0
46050,0
32422,1
25523,0
156,0
36339,0
20541,0
74825,0
39214,0
17548,0
68585,0
52194,0
38064,0
4793,0
75959,0
71571,0
26652,0
34970,0
209,0
34108,0
33529,0
54277,0
17464,0
55631,0
23842,0
48329,0
41635,0
23783,0
2187,0
42317,0
1141,0
59715,0
42397,0
45249,0
40040,0
70511,0
38297,0
65324,0
67482,0
23285,0
1042,0
35414,0
70160,0
75019,0
7119,0
68546,0
21621,0
27862,0
55576,0
475,0
71769,0
59291,0
28049,0
74789,0
42231,0
36347,0
46018,0
2769,0
62093,0
59887,0
45318,0
60,0
56184,0
23845,0
50860,0
48662,0
70345,0
73644,0
69524,0
66472,0
13915,0
14760,0
13804,0
3844,0
58651,0
29146,0
9235,0
27581,0
53689,0
8354,0
5449,0
33673,0
20802,0
69878,0
52809,0
70389,0
59485,1
60437,0
60470,0
874,0
70306,0
59045,0
36385,0
10922,0
4977,1
39202,0
60211,0
45272,0
12554,0
47581,0
70396,1
38308,0
42867,0
46098,1
43967,1
42114,0
55253,0
55057,1
41428,1
7733,0
65369,0
56423,0
46963,0
71250,0
28384,0
29874,0
68442,0
69891,0
3778,0
10919,0
54018,0
42637,0
59637,0
70882,0
75459,0
65,0
15927,0
38582,0
69346,0
6594,0
21482,0
54387,0
63779,0
61334,0
72368,0
4875,0
33539,0
13604,0
63136,0
13993,0
24478,0
23302,0
6560,0
6910,0
75015,0
16985,0
55914,0
65849,0
5110,0
9931,0
454,0
26382,1
74126,0
28565,0
35389,0
39038,0
40531,0
38248,0
41490,0
6525,0
64799,0
613,0
75512,0
73449,0
30220,0
44722,0
67771,0
69610,1
74186,0
23651,0
18000,0
42666,0
61053,0
69125,0
53798,0
32424,0
73573,0
70154,0
33071,0
20272,0
13661,0
12570,0
4881,0
50199,0
14399,0
34816,1
33249,0
47175,0
43186,0
756,0
40370,0
36323,0
71346,1
32010,0
50060,0
22470,0
70750,1
56669,0
63143,0
49548,0
62122,0
41122,0
5827,0
73915,0
8318,0
42312,0
50265,0
8547,0
58105,0
42428,0
68033,0
54875,1
12021,0
66122,0
11263,0
55637,0
25747,0
69901,0
39244,0
54726,0
9988,0
76259,0
38269,0
36156,0
27349,0
50192,0
29911,0
75473,0
31925,0
41567,0
6323,0
70061,0
59052,0
656,0
75130,0
4714,0
71607,0
49005,0
23141,0
75837,0
68850,0
58831,0
58434,0
49682,0
54250,0
72267,0
30214,0
42249,0
31751,0
23570,0
19209,0
31559,0
15289,0
58887,0
43878,0
30336,0
50975,0
13554,0
6614,0
19071,0
11345,0
4436,0
31894,1
50382,0
68485,0
28678,0
64619,0
48546,0
9574,0
3540,0
39743,0
75835,0
45034,0
35946,0
30698,0
45291,0
42270,0
37284,0
63787,0
12997,0
57314,0
68159,0
52455,0
65532,0
13748,0
27968,0
72973,0
39785,0
35113,0
41983,0
10916,0
32219,0
72249,0
35522,0
56052,0
68821,0
40017,0
41989,0
60592,0
389,0
40601,0
40408,0
34041,0
47907,0
74125,0
17186,0
14953,0
18920,0
76480,0
65211,0
24120,0
9696,0
24439,1
70826,0
36550,0
68483,0
1880,0
39270,0
20627,0
14072,0
22012,0
31554,0
57621,0
68941,0
6329,0
30388,0
58204,0
64112,0
43040,0
35697,1
30375,0
57483,0
6381,0
10508,0
59923,0
56050,0
61236,0
26200,0
21211,0
39338,0
18385,0
58708,0
66053,0
43286,0
24622,0
29513,0
1377,0
56342,0
20941,0
12015,0
73511,0
65896,0
69635,0
54373,0
43116,0
17074,0
34866,0
11264,0
9052,0
24868,0
24238,0
47577,1
62412,0
63605,0
10092,0
60902,0
68906,0
6140,0
24242,0
38542,0
51913,0
51273,0
22993,0
37786,0
36782,0
53274,0
74501,0
4787,0
3250,0
25645,0
29047,0
4748,0
13809,0
19054,0
20817,0
26464,0
69900,0
20430,0
75270,0
27464,0
8640,0
4580,0
35243,0
28340,0
45567,0
65445,0
31165,0
11064,0
47185,0
67378,0
28767,0
29044,0
39904,1
65464,0
17459,0
72366,0
76115,0
14347,0
25640,0
38906,0
70146,0
63378,0
73253,0
35456,1
14567,0
51297,0
67182,0
36560,0
47876,0
52471,0
69802,0
65362,0
2111,0
11589,0
58061,0
14028,1
45489,0
60083,0
54492,0
69834,0
49788,0
69902,0
45279,0
36945,0
22400,0
15065,0
74072,0
61117,0
18777,0
17532,0
67977,0
10183,0
50903,0
35944,0
3868,0
50952,0
37836,0
50177,0
14934,0
73415,0
54085,0
42552,0
44720,0
28602,0
10068,0
32273,0
62635,0
63465,0
68771,0
54592,0
6429,0
25353,0
9369,0
18091,0
6473,0
64661,0
45802,0
29192,0
64476,0
56817,0
5010,0
17516,0
62121,0
7041,0
2093,0
32586,0
50315,0
17738,0
35356,0
14659,0
14722,1
44846,0
21611,0
76045,0
37150,0
51514,0
32376,0
23313,0
34792,0
71764,0
20951,0
27713,0
56100,0
31885,0
39564,0
46323,0
74944,0
69401,0
19333,0
35954,0
53674,0
4221,0
46959,0
14201,0
39856,0
31006,0
73967,0
49052,0
30167,0
27098,0
50907,0
45130,0
34325,0
9329,0
75969,0
73852,0
44729,0
40024,0
70819,0
29761,0
61653,0
24811,0
50259,0
47598,0
10148,0
16643,0
3030,0
55853,0
47285,0
22996,0
47286,0
18982,0
35000,0
27951,0
29575,0
11074,0
26892,0
45887,0
27047,0
15814,0
16084,0
66321,0
71646,0
63923,0
29510,1
70492,0
63407,0
3133,0
39565,0
52207,1
23861,0
37539,0
6804,0
59876,0
62148,0
68466,0
45153,0
54004,0
27055,0
3321,0
38145,0
30395,0
64332,0
45708,0
6836,0
1945,0
4169,0
59251,0
44262,1
57358,0
3137,0
34904,0
73217,0
57879,0
56290,1
55633,0
72685,1
3308,0
37837,0
60805,0
22542,0
73277,0
6358,1
48115,0
14653,0
63401,1
2918,0
3465,0
245,0
36433,0
69667,0
4163,0
14506,0
70869,0
74382,0
59776,0
10789,0
41025,0
31608,0
40630,0
59907,0
69507,0
69417,0
7962,0
32837,1
24026,1
69527,1
75243,0
63558,0
76483,0
38673,0
61889,0
53572,0
55267,0
42884,0
57302,0
62404,0
2197,0
5206,0
45706,0
27010,0
47590,0
36221,0
51289,0
40321,0
55486,0
45569,0
3314,0
53970,0
43855,0
50065,0
3363,0
59383,0
73802,0
23488,0
65051,0
31565,0
54176,0
75345,0
12262,0
29088,0
76701,0
55912,0
34370,0
76320,0
5049,0
74342,0
12466,0
28055,0
19418,0
73188,0
2580,1
33519,0
26946,0
42390,0
47918,0
33361,0
47629,0
49110,0
36776,0
18595,1
56284,0
65562,0
41162,0
40893,0
49232,0
48469,0
48962,0
75646,0
47116,0
72746,0
24979,0
25346,0
65460,0
24300,0
17239,1
31053,0
54727,0
62107,0
40688,0
35695,0
6168,0
40333,0
69624,0
68583,0
4027,0
26953,0
50755,0
12233,0
69199,0
27186,1
43190,0
25855,1
42885,0
69421,0
11080,0
17859,0
21289,0
4800,0
21991,0
52692,1
7663,0
4870,0
56054,0
76446,0
61458,0
22599,0
70763,0
15485,0
52274,0
73997,0
72888,1
33567,0
57408,0
71591,0
54931,0
64963,0
288,0
8970,1
54366,0
56176,0
4934,0
61294,0
71843,0
3732,0
15844,0
12226,0
17546,0
7980,0
39478,0
58327,1
58683,0
8019,0
23365,0
21041,0
26706,0
39983,0
28987,0
30515,0
37832,0
2336,0
52677,0
53262,0
33315,0
56602,0
10825,0
19682,0
46328,1
42108,0
13976,0
49195,0
43411,0
33336,0
61646,0
57035,0
37636,0
43896,1
18998,0
28900,0
61892,0
75832,0
2423,0
27166,0
65263,0
46638,0
44644,0
24761,0
13323,0
20086,1
25106,0
10145,0
2206,0
27244,0
35276,0
59861,0
74475,0
32740,0
42860,0
45019,0
3770,0
11016,0
42841,0
44871,0
61191,0
3692,0
28726,0
37731,0
72638,0
27773,0
36358,0
15418,0
33903,0
71349,0
10815,0
26479,0
57259,0
56902,1
4342,0
41781,0
12893,0
68441,0
43758,0
69812,0
68910,0
45965,0
27060,0
68659,0
37785,0
21489,0
46606,0
11865,0
36899,0
37348,0
45173,0
4392,0
28666,0
39652,0
35262,1
60680,0
74594,0
26231,0
31611,0
60263,0
23128,0
44750,0
44573,0
57312,0
3066,0
31055,0
42503,0
11754,0
29904,1
24936,0
58590,0
30052,0
52558,0
6649,0
12630,0
47147,0
7886,0
35941,0
2213,0
19098,0
2496,0
75093,0
69674,0
21383,0
48028,0
9932,0
585,1
14026,0
19275,0
55393,0
37186,0
46237,0
66231,0
40217,1
30386,0
66241,1
18097,0
69811,0
19530,0
34576,0
21127,0
11412,0
11283,1
21760,1
31474,0
2446,0
48795,0
45682,0
24708,0
22137,0
28262,0
29845,0
72362,0
34184,0
74235,0
53633,0
28571,0
11464,1
38024,0
32551,0
4200,0
42633,0
62473,0
55809,0
60728,0
68193,0
72641,0
21843,0
74671,0
61010,1
50784,0
43324,0
21910,0
47164,0
41168,0
48572,0
56696,0
40934,0
52426,0
14326,0
68195,0
28599,0
1600,0
27230,1
65364,0
71418,0
22128,0
39629,0
17876,0
61602,1
32383,0
35693,0
17691,0
52494,0
52352,0
4513,0
59246,0
61114,0
73891,0
35051,0
64196,0
16062,0
7280,0
6056,0
22819,0
37389,0
36913,0
36688,0
29092,0
39051,0
12473,0
13884,0
2921,0
52548,0
55398,0
3446,1
41556,0
49002,0
38069,0
8170,0
58652,1
70663,0
34757,0
50835,0
64297,0
46375,1
46337,0
56066,0
25225,0
59060,0
1874,0
3358,0
67197,0
45689,0
29069,0
76246,0
18876,1
71489,0
62315,0
53686,0
10971,0
62045,0
710,0
67869,0
40894,0
52298,0
28747,0
17952,0
11931,0
26298,0
45413,0
1969,0
25637,0
41919,0
75081,0
51046,0
31654,0
27441,0
55482,0
30133,0
49643,0
40984,0
59931,0
9244,0
62191,0
33578,0
71351,0
33485,1
6530,0
37016,0
65055,0
21263,0
659,0
58469,0
50558,0
54925,0
72745,0
10490,0
57178,0
43284,0
4909,0
71691,0
5492,0
37656,0
12214,1
69425,0
27340,0
63672,1
45724,0
46852,0
65371,0
15941,0
21307,0
30222,0
21598,0
33953,0
22541,1
19340,1
70361,0
62186,0
54869,0
41999,0
2875,0
43261,0
4411,0
28445,0
713,1
46733,0
51393,1
64115,0
5780,0
9903,0
14994,0
72446,0
4487,0
45674,0
26457,0
69475,0
29628,0
73020,1
29827,0
39165,0
7889,0
48848,0
34351,0
74053,0
2147,0
10258,0
64257,0
71483,0
21084,0
5337,0
67189,0
2913,0
72408,0
32863,0
39748,0
35134,0
59392,0
34361,0
68908,0
16645,0
47533,0
11400,0
29919,0
50465,0
19757,0
21070,0
70089,0
67551,0
17695,0
26533,1
25255,0
7394,0
954,1
565,0
48999,0
24963,0
47232,0
4647,0
51710,0
62331,0
24114,0
15649,0
74103,0
48545,0
19125,0
17166,0
13360,0
16150,0
59686,0
39553,0
40510,0
24849,0
38687,0
37026,0
42594,0
